id,domain,slug,status,language,province,region,subject,target,keyword,title,description,search_intent,summary,lesson_focus,lesson_method,lesson_result,tone,template
4844,https://kimsenglish-kr.netlify.app,gongju-worker-business-english,publish,ko,충청남도,공주,비즈니스영어,직장인,공주 직장인 비즈니스영어,공주 직장인 비즈니스영어,공주 직장인 비즈니스영어 수업은 정해진 진도보다 현재 실력과 배우는 이유를 먼저 봅니다. 평소 쓰는 이메일이나 발표 문장을 가져오면 뜻은 살리면서 더 정확하고 자연스러운 표현으로 고쳐드립니다.,일상에서 자연스럽게 영어로 말하기,핵심 고민: 알고 있는 표현도 대화에서 바로 나오지 않음,듣기와 말하기를 연결하는 실전 대화,수준 확인 후 상황별 표현과 반복 대화,익숙한 주제에 자신의 문장으로 답하기,신뢰형,business
4845,https://kimsenglish-kr.netlify.app,gongju-adult-travel-english,publish,ko,충청남도,공주,여행영어,성인,공주 성인 여행영어,공주 성인 여행영어,"공주에서 배우는 성인 여행영어, 교재보다 실제로 쓰려는 상황에 맞춰 수업 내용을 정합니다. 공항과 숙소, 식당 등 여행에서 자주 만나는 상황을 중심으로 꼭 필요한 표현부터 배웁니다.",여행과 일상에서 일본어로 소통하기,핵심 고민: 문법은 알지만 실제 대화 속도가 느림,자주 쓰는 문형과 상황별 응답,짧은 문장부터 확장하고 발음 피드백,기본적인 일상 대화를 자연스럽게 이어가기,친근형,travel
4846,https://kimsenglish-kr.netlify.app,gongju-senior-travel-english,publish,ko,충청남도,공주,여행영어,시니어,공주 시니어 여행영어,공주 시니어 여행영어,"공주 시니어 여행영어 수업은 정해진 진도보다 현재 실력과 배우는 이유를 먼저 봅니다. 출국 전에 꼭 필요한 문장을 입에 익히고, 현지에서 질문을 알아듣지 못했을 때 대처하는 말도 준비합니다.",여행과 일상에서 일본어로 소통하기,핵심 고민: 문법은 알지만 실제 대화 속도가 느림,자주 쓰는 문형과 상황별 응답,짧은 문장부터 확장하고 발음 피드백,기본적인 일상 대화를 자연스럽게 이어가기,친근형,travel
4847,https://kimsenglish-kr.netlify.app,gongju-college-travel-english,publish,ko,충청남도,공주,여행영어,대학생,공주 대학생 여행영어,공주 대학생 여행영어,대학생 여행영어 수업을 처음 시작한다면 공주에서도 기초부터 1:1로 배울 수 있습니다. 처음 배우는 분은 인사와 질문부터 시작해 예약 확인과 요청까지 직접 말해 봅니다.,여행과 일상에서 일본어로 소통하기,핵심 고민: 문법은 알지만 실제 대화 속도가 느림,자주 쓰는 문형과 상황별 응답,짧은 문장부터 확장하고 발음 피드백,기본적인 일상 대화를 자연스럽게 이어가기,친근형,travel
4848,https://kimsenglish-kr.netlify.app,gongju-worker-travel-english,publish,ko,충청남도,공주,여행영어,직장인,공주 직장인 여행영어,공주 직장인 여행영어,직장인 여행영어 공부를 다시 시작하려는 분께 공주 1:1 수업이 맞는 출발점을 찾아드립니다. 여행 목적지와 일정에 맞게 장면을 고른 뒤 듣기와 말하기를 한 수업 안에서 함께 연습합니다.,여행과 일상에서 일본어로 소통하기,핵심 고민: 문법은 알지만 실제 대화 속도가 느림,자주 쓰는 문형과 상황별 응답,짧은 문장부터 확장하고 발음 피드백,기본적인 일상 대화를 자연스럽게 이어가기,친근형,travel
4849,https://kimsenglish-kr.netlify.app,gongju-adult-daily-life-english,publish,ko,충청남도,공주,생활영어,성인,공주 성인 생활영어,공주 성인 생활영어,"공주에서 성인 생활영어 수업을 찾고 계신다면 지금 실력에서 필요한 내용부터 시작할 수 있습니다. 어디에서 말이 막히는지 살펴보고, 지금 가장 자주 쓰게 될 표현부터 입에 익도록 수업합니다.",일상에서 자연스럽게 영어로 말하기,핵심 고민: 알고 있는 표현도 대화에서 바로 나오지 않음,듣기와 말하기를 연결하는 실전 대화,수준 확인 후 상황별 표현과 반복 대화,익숙한 주제에 자신의 문장으로 답하기,친근형,conversation
4850,https://kimsenglish-kr.netlify.app,gongju-senior-daily-life-english,publish,ko,충청남도,공주,생활영어,시니어,공주 시니어 생활영어,공주 시니어 생활영어,시니어 생활영어 공부를 다시 시작하려는 분께 공주 1:1 수업이 맞는 출발점을 찾아드립니다. 듣기는 되는데 답이 바로 나오지 않는다면 짧은 응답부터 반복해 말하는 속도를 끌어올립니다.,일상에서 자연스럽게 영어로 말하기,핵심 고민: 알고 있는 표현도 대화에서 바로 나오지 않음,듣기와 말하기를 연결하는 실전 대화,수준 확인 후 상황별 표현과 반복 대화,익숙한 주제에 자신의 문장으로 답하기,친근형,conversation
4851,https://kimsenglish-kr.netlify.app,gongju-college-daily-life-english,publish,ko,충청남도,공주,생활영어,대학생,공주 대학생 생활영어,공주 대학생 생활영어,"대학생 생활영어 때문에 고민이 있다면 공주 수업에서 지금 필요한 연습부터 함께 해볼 수 있습니다. 현재 실력에 맞춘 1:1 맞춤 수업으로 부족한 부분을 보완하고, 자주 쓰는 표현을 반복해서 연습합니다.",일상에서 자연스럽게 영어로 말하기,핵심 고민: 알고 있는 표현도 대화에서 바로 나오지 않음,듣기와 말하기를 연결하는 실전 대화,수준 확인 후 상황별 표현과 반복 대화,익숙한 주제에 자신의 문장으로 답하기,친근형,conversation
4852,https://kimsenglish-kr.netlify.app,gongju-worker-daily-life-english,publish,ko,충청남도,공주,생활영어,직장인,공주 직장인 생활영어,공주 직장인 생활영어,공주 직장인 생활영어 수업은 정해진 진도보다 현재 실력과 배우는 이유를 먼저 봅니다. 배운 문장을 외우는 데서 끝내지 않고 질문을 바꾸어도 자신의 말로 답할 수 있을 때까지 연습합니다.,일상에서 자연스럽게 영어로 말하기,핵심 고민: 알고 있는 표현도 대화에서 바로 나오지 않음,듣기와 말하기를 연결하는 실전 대화,수준 확인 후 상황별 표현과 반복 대화,익숙한 주제에 자신의 문장으로 답하기,친근형,conversation
4853,https://kimsenglish-kr.netlify.app,gongju-adult-toeic,publish,ko,충청남도,공주,토익,성인,공주 성인 토익 과외,공주 성인 토익 과외,성인 토익 과외 수업을 처음 시작한다면 공주에서도 기초부터 1:1로 배울 수 있습니다. 틀린 문제의 정답만 외우지 않고 왜 그 선택지를 골랐는지까지 짚어 같은 실수가 반복되지 않게 합니다.,목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,목표달성형,exam
4854,https://kimsenglish-kr.netlify.app,gongju-senior-toeic,publish,ko,충청남도,공주,토익,시니어,공주 시니어 토익 과외,공주 시니어 토익 과외,공주 시니어 토익 과외 수업을 고민 중이라면 잘하는 부분과 보완할 부분을 나누어 시작합니다. 학습 기간과 원하는 등급을 바탕으로 필요한 유형을 골라 연습하고 매주 점수 흐름을 살펴봅니다.,목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,목표달성형,exam
4855,https://kimsenglish-kr.netlify.app,gongju-college-toeic,publish,ko,충청남도,공주,토익,대학생,공주 대학생 토익 과외,공주 대학생 토익 과외,"대학생 토익 과외 공부를 다시 시작하려는 분께 공주 1:1 수업이 맞는 출발점을 찾아드립니다. 기초가 약한 영역은 개념과 쉬운 문제를 함께 다루고, 익숙한 영역은 시간 안에 푸는 훈련에 집중합니다.",목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,목표달성형,exam
4856,https://kimsenglish-kr.netlify.app,gongju-worker-toeic,publish,ko,충청남도,공주,토익,직장인,공주 직장인 토익 과외,공주 직장인 토익 과외,직장인 토익 과외 때문에 고민이 있다면 공주 수업에서 지금 필요한 연습부터 함께 해볼 수 있습니다. 목표 점수에 맞춘 1:1 맞춤 수업으로 핵심 개념부터 문제 풀이와 오답 정리까지 꼼꼼히 진행합니다.,목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,목표달성형,exam
4857,https://kimsenglish-kr.netlify.app,gongju-adult-toeic-speaking,publish,ko,충청남도,공주,토익스피킹,성인,공주 성인 토익스피킹 과외,공주 성인 토익스피킹 과외,"공주에서 배우는 성인 토익스피킹 과외, 교재보다 실제로 쓰려는 상황에 맞춰 수업 내용을 정합니다. 최근 점수와 풀이 과정을 함께 보고, 점수를 가장 많이 잃는 영역부터 공부 순서를 다시 잡습니다.",목표 등급에 맞춘 말하기 시험 준비,핵심 고민: 답변 내용이 짧고 돌발 질문에 막힘,답변 구조와 주제별 표현 확장,"답변 녹음, 수정, 재답변 반복",돌발 질문에도 구조적으로 답하기,코칭형,exam
4858,https://kimsenglish-kr.netlify.app,gongju-senior-toeic-speaking,publish,ko,충청남도,공주,토익스피킹,시니어,공주 시니어 토익스피킹 과외,공주 시니어 토익스피킹 과외,공주 시니어 토익스피킹 과외 수업은 정해진 진도보다 현재 실력과 배우는 이유를 먼저 봅니다. 시험일까지 남은 기간을 계산해 개념 정리와 실전 문제 풀이의 비중을 현실적으로 나눕니다.,목표 등급에 맞춘 말하기 시험 준비,핵심 고민: 답변 내용이 짧고 돌발 질문에 막힘,답변 구조와 주제별 표현 확장,"답변 녹음, 수정, 재답변 반복",돌발 질문에도 구조적으로 답하기,코칭형,exam
4859,https://kimsenglish-kr.netlify.app,gongju-college-toeic-speaking,publish,ko,충청남도,공주,토익스피킹,대학생,공주 대학생 토익스피킹 과외,공주 대학생 토익스피킹 과외,공주 대학생 토익스피킹 과외 수업을 고민 중이라면 잘하는 부분과 보완할 부분을 나누어 시작합니다. 학습 기간과 원하는 등급을 바탕으로 필요한 유형을 골라 연습하고 매주 점수 흐름을 살펴봅니다.,목표 등급에 맞춘 말하기 시험 준비,핵심 고민: 답변 내용이 짧고 돌발 질문에 막힘,답변 구조와 주제별 표현 확장,"답변 녹음, 수정, 재답변 반복",돌발 질문에도 구조적으로 답하기,코칭형,exam
4860,https://kimsenglish-kr.netlify.app,gongju-worker-toeic-speaking,publish,ko,충청남도,공주,토익스피킹,직장인,공주 직장인 토익스피킹 과외,공주 직장인 토익스피킹 과외,"공주에서 직장인 토익스피킹 과외 수업을 찾고 계신다면 지금 실력에서 필요한 내용부터 시작할 수 있습니다. 기초 개념을 확실히 정리한 뒤 출제 유형별 문제를 풀며, 실전 감각과 시간 관리 능력을 높입니다.",목표 등급에 맞춘 말하기 시험 준비,핵심 고민: 답변 내용이 짧고 돌발 질문에 막힘,답변 구조와 주제별 표현 확장,"답변 녹음, 수정, 재답변 반복",돌발 질문에도 구조적으로 답하기,코칭형,exam
4861,https://kimsenglish-kr.netlify.app,gongju-adult-opic,publish,ko,충청남도,공주,오픽,성인,공주 성인 오픽 과외,공주 성인 오픽 과외,"성인 오픽 과외 공부를 다시 시작하려는 분께 공주 1:1 수업이 맞는 출발점을 찾아드립니다. 기초가 약한 영역은 개념과 쉬운 문제를 함께 다루고, 익숙한 영역은 시간 안에 푸는 훈련에 집중합니다.",급수별 출제 영역을 꼼꼼하게 준비,핵심 고민: 어휘와 문법은 외웠지만 문제 적용이 어려움,"급수별 어휘, 문법, 독해, 청해",영역별 진단 후 문제풀이와 오답관리,출제 유형에 맞춰 안정적으로 문제 풀기,목표달성형,exam
4862,https://kimsenglish-kr.netlify.app,gongju-senior-opic,publish,ko,충청남도,공주,오픽,시니어,공주 시니어 오픽 과외,공주 시니어 오픽 과외,"공주에서 시니어 오픽 과외 수업을 찾고 계신다면 지금 실력에서 필요한 내용부터 시작할 수 있습니다. 기초 개념을 확실히 정리한 뒤 출제 유형별 문제를 풀며, 실전 감각과 시간 관리 능력을 높입니다.",급수별 출제 영역을 꼼꼼하게 준비,핵심 고민: 어휘와 문법은 외웠지만 문제 적용이 어려움,"급수별 어휘, 문법, 독해, 청해",영역별 진단 후 문제풀이와 오답관리,출제 유형에 맞춰 안정적으로 문제 풀기,목표달성형,exam
4863,https://kimsenglish-kr.netlify.app,gongju-college-opic,publish,ko,충청남도,공주,오픽,대학생,공주 대학생 오픽 과외,공주 대학생 오픽 과외,"공주에서 대학생 오픽 과외 실력을 늘리고 싶다면 자주 막히는 부분부터 수업에서 직접 다뤄봅니다. 현재 실력에 알맞은 학습 순서를 정하고, 자주 틀리는 문제를 중심으로 오답 관리까지 함께합니다.",급수별 출제 영역을 꼼꼼하게 준비,핵심 고민: 어휘와 문법은 외웠지만 문제 적용이 어려움,"급수별 어휘, 문법, 독해, 청해",영역별 진단 후 문제풀이와 오답관리,출제 유형에 맞춰 안정적으로 문제 풀기,목표달성형,exam
4864,https://kimsenglish-kr.netlify.app,gongju-worker-opic,publish,ko,충청남도,공주,오픽,직장인,공주 직장인 오픽 과외,공주 직장인 오픽 과외,"공주에서 배우는 직장인 오픽 과외, 교재보다 실제로 쓰려는 상황에 맞춰 수업 내용을 정합니다. 최근 점수와 풀이 과정을 함께 보고, 점수를 가장 많이 잃는 영역부터 공부 순서를 다시 잡습니다.",급수별 출제 영역을 꼼꼼하게 준비,핵심 고민: 어휘와 문법은 외웠지만 문제 적용이 어려움,"급수별 어휘, 문법, 독해, 청해",영역별 진단 후 문제풀이와 오답관리,출제 유형에 맞춰 안정적으로 문제 풀기,목표달성형,exam
4865,https://kimsenglish-kr.netlify.app,gongju-high-ielts,publish,ko,충청남도,공주,아이엘츠,고등학생,공주 고등학생 아이엘츠 과외,공주 고등학생 아이엘츠 과외,공주 고등학생 아이엘츠 과외 수업은 정해진 진도보다 현재 실력과 배우는 이유를 먼저 봅니다. 시험일까지 남은 기간을 계산해 개념 정리와 실전 문제 풀이의 비중을 현실적으로 나눕니다.,목표 등급에 맞춘 말하기 시험 준비,핵심 고민: 답변 내용이 짧고 돌발 질문에 막힘,답변 구조와 주제별 표현 확장,"답변 녹음, 수정, 재답변 반복",돌발 질문에도 구조적으로 답하기,신뢰형,exam
4866,https://kimsenglish-kr.netlify.app,gongju-adult-ielts,publish,ko,충청남도,공주,아이엘츠,성인,공주 성인 아이엘츠 과외,공주 성인 아이엘츠 과외,"공주에서 배우는 성인 아이엘츠 과외, 교재보다 실제로 쓰려는 상황에 맞춰 수업 내용을 정합니다. 최근 점수와 풀이 과정을 함께 보고, 점수를 가장 많이 잃는 영역부터 공부 순서를 다시 잡습니다.",목표 등급에 맞춘 말하기 시험 준비,핵심 고민: 답변 내용이 짧고 돌발 질문에 막힘,답변 구조와 주제별 표현 확장,"답변 녹음, 수정, 재답변 반복",돌발 질문에도 구조적으로 답하기,신뢰형,exam
4867,https://kimsenglish-kr.netlify.app,gongju-senior-ielts,publish,ko,충청남도,공주,아이엘츠,시니어,공주 시니어 아이엘츠 과외,공주 시니어 아이엘츠 과외,공주 시니어 아이엘츠 과외 수업은 정해진 진도보다 현재 실력과 배우는 이유를 먼저 봅니다. 시험일까지 남은 기간을 계산해 개념 정리와 실전 문제 풀이의 비중을 현실적으로 나눕니다.,목표 등급에 맞춘 말하기 시험 준비,핵심 고민: 답변 내용이 짧고 돌발 질문에 막힘,답변 구조와 주제별 표현 확장,"답변 녹음, 수정, 재답변 반복",돌발 질문에도 구조적으로 답하기,신뢰형,exam
4868,https://kimsenglish-kr.netlify.app,gongju-college-ielts,publish,ko,충청남도,공주,아이엘츠,대학생,공주 대학생 아이엘츠 과외,공주 대학생 아이엘츠 과외,"공주에서 대학생 아이엘츠 과외 실력을 늘리고 싶다면 자주 막히는 부분부터 수업에서 직접 다뤄봅니다. 현재 실력에 알맞은 학습 순서를 정하고, 자주 틀리는 문제를 중심으로 오답 관리까지 함께합니다.",목표 등급에 맞춘 말하기 시험 준비,핵심 고민: 답변 내용이 짧고 돌발 질문에 막힘,답변 구조와 주제별 표현 확장,"답변 녹음, 수정, 재답변 반복",돌발 질문에도 구조적으로 답하기,신뢰형,exam
4869,https://kimsenglish-kr.netlify.app,gongju-worker-ielts,publish,ko,충청남도,공주,아이엘츠,직장인,공주 직장인 아이엘츠 과외,공주 직장인 아이엘츠 과외,"공주에서 직장인 아이엘츠 과외 수업을 찾고 계신다면 지금 실력에서 필요한 내용부터 시작할 수 있습니다. 기초 개념을 확실히 정리한 뒤 출제 유형별 문제를 풀며, 실전 감각과 시간 관리 능력을 높입니다.",목표 등급에 맞춘 말하기 시험 준비,핵심 고민: 답변 내용이 짧고 돌발 질문에 막힘,답변 구조와 주제별 표현 확장,"답변 녹음, 수정, 재답변 반복",돌발 질문에도 구조적으로 답하기,신뢰형,exam
4870,https://kimsenglish-kr.netlify.app,gongju-high-toefl,publish,ko,충청남도,공주,토플,고등학생,공주 고등학생 토플 과외,공주 고등학생 토플 과외,고등학생 토플 과외 때문에 고민이 있다면 공주 수업에서 지금 필요한 연습부터 함께 해볼 수 있습니다. 목표 점수에 맞춘 1:1 맞춤 수업으로 핵심 개념부터 문제 풀이와 오답 정리까지 꼼꼼히 진행합니다.,목표 등급에 맞춘 말하기 시험 준비,핵심 고민: 답변 내용이 짧고 돌발 질문에 막힘,답변 구조와 주제별 표현 확장,"답변 녹음, 수정, 재답변 반복",돌발 질문에도 구조적으로 답하기,전문형,exam
4871,https://kimsenglish-kr.netlify.app,gongju-adult-toefl,publish,ko,충청남도,공주,토플,성인,공주 성인 토플 과외,공주 성인 토플 과외,"공주에서 성인 토플 과외 실력을 늘리고 싶다면 자주 막히는 부분부터 수업에서 직접 다뤄봅니다. 현재 실력에 알맞은 학습 순서를 정하고, 자주 틀리는 문제를 중심으로 오답 관리까지 함께합니다.",목표 등급에 맞춘 말하기 시험 준비,핵심 고민: 답변 내용이 짧고 돌발 질문에 막힘,답변 구조와 주제별 표현 확장,"답변 녹음, 수정, 재답변 반복",돌발 질문에도 구조적으로 답하기,전문형,exam
4872,https://kimsenglish-kr.netlify.app,gongju-senior-toefl,publish,ko,충청남도,공주,토플,시니어,공주 시니어 토플 과외,공주 시니어 토플 과외,시니어 토플 과외 때문에 고민이 있다면 공주 수업에서 지금 필요한 연습부터 함께 해볼 수 있습니다. 목표 점수에 맞춘 1:1 맞춤 수업으로 핵심 개념부터 문제 풀이와 오답 정리까지 꼼꼼히 진행합니다.,목표 등급에 맞춘 말하기 시험 준비,핵심 고민: 답변 내용이 짧고 돌발 질문에 막힘,답변 구조와 주제별 표현 확장,"답변 녹음, 수정, 재답변 반복",돌발 질문에도 구조적으로 답하기,전문형,exam
4873,https://kimsenglish-kr.netlify.app,gongju-college-toefl,publish,ko,충청남도,공주,토플,대학생,공주 대학생 토플 과외,공주 대학생 토플 과외,"공주에서 배우는 대학생 토플 과외, 교재보다 실제로 쓰려는 상황에 맞춰 수업 내용을 정합니다. 최근 점수와 풀이 과정을 함께 보고, 점수를 가장 많이 잃는 영역부터 공부 순서를 다시 잡습니다.",목표 등급에 맞춘 말하기 시험 준비,핵심 고민: 답변 내용이 짧고 돌발 질문에 막힘,답변 구조와 주제별 표현 확장,"답변 녹음, 수정, 재답변 반복",돌발 질문에도 구조적으로 답하기,전문형,exam
4874,https://kimsenglish-kr.netlify.app,gongju-worker-toefl,publish,ko,충청남도,공주,토플,직장인,공주 직장인 토플 과외,공주 직장인 토플 과외,직장인 토플 과외 수업을 처음 시작한다면 공주에서도 기초부터 1:1로 배울 수 있습니다. 틀린 문제의 정답만 외우지 않고 왜 그 선택지를 골랐는지까지 짚어 같은 실수가 반복되지 않게 합니다.,목표 등급에 맞춘 말하기 시험 준비,핵심 고민: 답변 내용이 짧고 돌발 질문에 막힘,답변 구조와 주제별 표현 확장,"답변 녹음, 수정, 재답변 반복",돌발 질문에도 구조적으로 답하기,전문형,exam
4875,https://kimsenglish-kr.netlify.app,gongju-high-teps,publish,ko,충청남도,공주,텝스,고등학생,공주 고등학생 텝스 과외,공주 고등학생 텝스 과외,공주 고등학생 텝스 과외 수업을 고민 중이라면 잘하는 부분과 보완할 부분을 나누어 시작합니다. 학습 기간과 원하는 등급을 바탕으로 필요한 유형을 골라 연습하고 매주 점수 흐름을 살펴봅니다.,목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,신뢰형,exam
4876,https://kimsenglish-kr.netlify.app,gongju-adult-teps,publish,ko,충청남도,공주,텝스,성인,공주 성인 텝스 과외,공주 성인 텝스 과외,성인 텝스 과외 수업을 처음 시작한다면 공주에서도 기초부터 1:1로 배울 수 있습니다. 틀린 문제의 정답만 외우지 않고 왜 그 선택지를 골랐는지까지 짚어 같은 실수가 반복되지 않게 합니다.,목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,신뢰형,exam
4877,https://kimsenglish-kr.netlify.app,gongju-senior-teps,publish,ko,충청남도,공주,텝스,시니어,공주 시니어 텝스 과외,공주 시니어 텝스 과외,공주 시니어 텝스 과외 수업을 고민 중이라면 잘하는 부분과 보완할 부분을 나누어 시작합니다. 학습 기간과 원하는 등급을 바탕으로 필요한 유형을 골라 연습하고 매주 점수 흐름을 살펴봅니다.,목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,신뢰형,exam
4878,https://kimsenglish-kr.netlify.app,gongju-college-teps,publish,ko,충청남도,공주,텝스,대학생,공주 대학생 텝스 과외,공주 대학생 텝스 과외,"공주에서 배우는 대학생 텝스 과외, 교재보다 실제로 쓰려는 상황에 맞춰 수업 내용을 정합니다. 최근 점수와 풀이 과정을 함께 보고, 점수를 가장 많이 잃는 영역부터 공부 순서를 다시 잡습니다.",목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,신뢰형,exam
4879,https://kimsenglish-kr.netlify.app,gongju-worker-teps,publish,ko,충청남도,공주,텝스,직장인,공주 직장인 텝스 과외,공주 직장인 텝스 과외,직장인 텝스 과외 때문에 고민이 있다면 공주 수업에서 지금 필요한 연습부터 함께 해볼 수 있습니다. 목표 점수에 맞춘 1:1 맞춤 수업으로 핵심 개념부터 문제 풀이와 오답 정리까지 꼼꼼히 진행합니다.,목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,신뢰형,exam
4880,https://kimsenglish-kr.netlify.app,gongju-adult-gtelp,publish,ko,충청남도,공주,지텔프,성인,공주 성인 지텔프 과외,공주 성인 지텔프 과외,"공주에서 성인 지텔프 과외 실력을 늘리고 싶다면 자주 막히는 부분부터 수업에서 직접 다뤄봅니다. 현재 실력에 알맞은 학습 순서를 정하고, 자주 틀리는 문제를 중심으로 오답 관리까지 함께합니다.",목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,목표달성형,exam
4881,https://kimsenglish-kr.netlify.app,gongju-senior-gtelp,publish,ko,충청남도,공주,지텔프,시니어,공주 시니어 지텔프 과외,공주 시니어 지텔프 과외,시니어 지텔프 과외 때문에 고민이 있다면 공주 수업에서 지금 필요한 연습부터 함께 해볼 수 있습니다. 목표 점수에 맞춘 1:1 맞춤 수업으로 핵심 개념부터 문제 풀이와 오답 정리까지 꼼꼼히 진행합니다.,목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,목표달성형,exam
4882,https://kimsenglish-kr.netlify.app,gongju-college-gtelp,publish,ko,충청남도,공주,지텔프,대학생,공주 대학생 지텔프 과외,공주 대학생 지텔프 과외,"공주에서 배우는 대학생 지텔프 과외, 교재보다 실제로 쓰려는 상황에 맞춰 수업 내용을 정합니다. 최근 점수와 풀이 과정을 함께 보고, 점수를 가장 많이 잃는 영역부터 공부 순서를 다시 잡습니다.",목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,목표달성형,exam
4883,https://kimsenglish-kr.netlify.app,gongju-worker-gtelp,publish,ko,충청남도,공주,지텔프,직장인,공주 직장인 지텔프 과외,공주 직장인 지텔프 과외,공주 직장인 지텔프 과외 수업을 고민 중이라면 잘하는 부분과 보완할 부분을 나누어 시작합니다. 학습 기간과 원하는 등급을 바탕으로 필요한 유형을 골라 연습하고 매주 점수 흐름을 살펴봅니다.,목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,목표달성형,exam
4884,https://kimsenglish-kr.netlify.app,gongju-middle-jlpt,publish,ko,충청남도,공주,JLPT,중학생,공주 중학생 JLPT 과외,공주 중학생 JLPT 과외,"공주에서 배우는 중학생 JLPT 과외, 교재보다 실제로 쓰려는 상황에 맞춰 수업 내용을 정합니다. 최근 점수와 풀이 과정을 함께 보고, 점수를 가장 많이 잃는 영역부터 공부 순서를 다시 잡습니다.",목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,친근형,exam
4885,https://kimsenglish-kr.netlify.app,gongju-high-jlpt,publish,ko,충청남도,공주,JLPT,고등학생,공주 고등학생 JLPT 과외,공주 고등학생 JLPT 과외,공주 고등학생 JLPT 과외 수업을 고민 중이라면 잘하는 부분과 보완할 부분을 나누어 시작합니다. 학습 기간과 원하는 등급을 바탕으로 필요한 유형을 골라 연습하고 매주 점수 흐름을 살펴봅니다.,목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,친근형,exam
4886,https://kimsenglish-kr.netlify.app,gongju-adult-jlpt,publish,ko,충청남도,공주,JLPT,성인,공주 성인 JLPT 과외,공주 성인 JLPT 과외,성인 JLPT 과외 수업을 처음 시작한다면 공주에서도 기초부터 1:1로 배울 수 있습니다. 틀린 문제의 정답만 외우지 않고 왜 그 선택지를 골랐는지까지 짚어 같은 실수가 반복되지 않게 합니다.,목표 점수에 맞춘 시험 준비,핵심 고민: 문제를 많이 풀어도 취약 영역이 반복됨,영역별 약점 분석과 시간 관리,"진단, 개념 정리, 문제풀이, 오답 점검",제한 시간 안에 정답 근거를 빠르게 찾기,친근형,exam
